"State","Gender","Age.Cohort","Fit.Bound","LE"
"New Jersey","Female","1-4 years","fit","82.4762915091666"
"New Jersey","Female","5-14 years","fit","78.509280095803"
"New Jersey","Female","15-24 years","fit","68.5494865421055"
"New Jersey","Female","25-34 years","fit","58.7338398552555"
"New Jersey","Female","35-44 years","fit","49.1005441639264"
"New Jersey","Female","45-54 years","fit","39.6403234753577"
"New Jersey","Female","55-64 years","fit","30.4966185975573"
"New Jersey","Female","65-74 years","fit","21.9559762787978"
"New Jersey","Female","75-84 years","fit","14.0858220895313"
"New Jersey","Female","85+ years","fit","8.09179081009021"
"New Jersey","Female","< 1 year","lwr","82.6983004608379"
"New Jersey","Female","1-4 years","lwr","81.9682920389142"
"New Jersey","Female","5-14 years","lwr","78.0027360744773"
"New Jersey","Female","15-24 years","lwr","68.0439103811292"
"New Jersey","Female","25-34 years","lwr","58.2307856631529"
"New Jersey","Female","35-44 years","lwr","48.6068580207498"
"New Jersey","Female","45-54 years","lwr","39.1707814078099"
"New Jersey","Female","55-64 years","lwr","30.0337559337979"
"New Jersey","Female","65-74 years","lwr","21.4979760772463"
"New Jersey","Female","75-84 years","lwr","13.6898561327891"
"New Jersey","Female","85+ years","lwr","7.78478549305294"
"New Jersey","Female","< 1 year","upr","83.7245671170776"
"New Jersey","Female","1-4 years","upr","82.9691932349136"
"New Jersey","Female","5-14 years","upr","79.0008545904545"
"New Jersey","Female","15-24 years","upr","69.0401420385571"
"New Jersey","Female","25-34 years","upr","59.2220364123667"
"New Jersey","Female","35-44 years","upr","49.5798913911563"
"New Jersey","Female","45-54 years","upr","40.0978135800909"
"New Jersey","Female","55-64 years","upr","30.9474150568829"
"New Jersey","Female","65-74 years","upr","22.401440430494"
"New Jersey","Female","75-84 years","upr","14.4741821024807"
"New Jersey","Female","85+ years","upr","8.39879612712741"
"New Jersey","Male","< 1 year","fit","78.040327102352"
"New Jersey","Male","1-4 years","fit","77.2979961915947"
"New Jersey","Male","5-14 years","fit","73.3500964396213"
"New Jersey","Male","15-24 years","fit","63.3922586688558"
"New Jersey","Male","25-34 years","fit","53.8165415648276"
"New Jersey","Male","35-44 years","fit","44.7064525052544"
"New Jersey","Male","45-54 years","fit","35.7353424388136"
"New Jersey","Male","55-64 years","fit","27.2135184332311"
"New Jersey","Male","65-74 years","fit","19.418404641469"
"New Jersey","Male","75-84 years","fit","12.3499929870468"
"New Jersey","Male","85+ years","fit","7.24182080868837"
"New Jersey","Male","< 1 year","lwr","77.5270859784847"
"New Jersey","Male","1-4 years","lwr","76.7988143411465"
"New Jersey","Male","5-14 years","lwr","72.8532044718697"
"New Jersey","Male","15-24 years","lwr","62.896358318832"
"New Jersey","Male","25-34 years","lwr","53.3275990267345"
"New Jersey","Male","35-44 years","lwr","44.2365578309547"
"New Jersey","Male","45-54 years","lwr","35.3116556383738"
"New Jersey","Male","55-64 years","lwr","26.805585910994"
"New Jersey","Male","65-74 years","lwr","19.0093329535931"
"New Jersey","Male","75-84 years","lwr","12.0203480499067"
"New Jersey","Male","85+ years","lwr","7.00800390971"
"New Jersey","Male","< 1 year","upr","78.5347193977995"
"New Jersey","Male","1-4 years","upr","77.7798119024526"
"New Jersey","Male","5-14 years","upr","73.8298224487453"
"New Jersey","Male","15-24 years","upr","63.8710406969772"
"New Jersey","Male","25-34 years","upr","54.2885770335136"
"New Jersey","Male","35-44 years","upr","45.160278105841"
"New Jersey","Male","45-54 years","upr","36.1473254178715"
"New Jersey","Male","55-64 years","upr","27.6099425723362"
"New Jersey","Male","65-74 years","upr","19.8148132107084"
"New Jersey","Male","75-84 years","upr","12.6726770970656"
"New Jersey","Male","85+ years","upr","7.47563770766673"
"New Jersey","Total","< 1 year","fit","80.6694799500509"
"New Jersey","Total","1-4 years","fit","79.9289044122664"
"New Jersey","Total","5-14 years","fit","75.9720724502603"
"New Jersey","Total","15-24 years","fit","66.0134197194392"
"New Jersey","Total","25-34 years","fit","56.3253066467908"
"New Jersey","Total","35-44 years","fit","46.9740880524757"
"New Jersey","Total","45-54 years","fit","37.7735938805354"
"New Jersey","Total","55-64 years","fit","28.9541170540549"
"New Jersey","Total","65-74 years","fit","20.8081855456587"
"New Jersey","Total","75-84 years","fit","13.3475394767364"
"New Jersey","Total","85+ years","fit","7.77866229203448"
"New Jersey","Total","< 1 year","lwr","80.1441730192295"
"New Jersey","Total","1-4 years","lwr","79.4172874545877"
"New Jersey","Total","5-14 years","lwr","75.4623508022177"
"New Jersey","Total","15-24 years","lwr","65.5046765506488"
"New Jersey","Total","25-34 years","lwr","55.8211786988541"
"New Jersey","Total","35-44 years","lwr","46.4849171157578"
"New Jersey","Total","45-54 years","lwr","37.319985764537"
"New Jersey","Total","55-64 years","lwr","28.510817061824"
"New Jersey","Total","65-74 years","lwr","20.3667801267754"
"New Jersey","Total","75-84 years","lwr","12.9769039367066"
"New Jersey","Total","85+ years","lwr","7.49952839675881"
"New Jersey","Total","< 1 year","upr","81.1770776526559"
"New Jersey","Total","1-4 years","upr","80.4242184347453"
"New Jersey","Total","5-14 years","upr","76.4656573649984"
"New Jersey","Total","15-24 years","upr","66.5060742745566"
"New Jersey","Total","25-34 years","upr","56.8134713306645"
"New Jersey","Total","35-44 years","upr","47.4480316347396"
"New Jersey","Total","45-54 years","upr","38.215327065578"
"New Jersey","Total","55-64 years","upr","29.3855755785562"
"New Jersey","Total","65-74 years","upr","21.2369275575327"
"New Jersey","Total","75-84 years","upr","13.7108759059031"
"New Jersey","Total","85+ years","upr","8.05779618731016"
"New Mexico","Female","< 1 year","fit","81.8231903856695"
"New Mexico","Female","1-4 years","fit","81.0728907457944"
"New Mexico","Female","5-14 years","fit","77.1211147972714"
"New Mexico","Female","15-24 years","fit","67.1732804808542"
"New Mexico","Female","25-34 years","fit","57.4997280934732"
"New Mexico","Female","35-44 years","fit","48.3223264538782"
"New Mexico","Female","45-54 years","fit","39.2924069371469"
"New Mexico","Female","55-64 years","fit","30.8012865363683"
"New Mexico","Female","65-74 years","fit","22.5376656404888"
"New Mexico","Female","75-84 years","fit","14.8510920792091"
"New Mexico","Female","85+ years","fit","8.96314016850703"
"New Mexico","Female","< 1 year","lwr","81.293578615872"
"New Mexico","Female","1-4 years","lwr","80.5609466457983"
"New Mexico","Female","5-14 years","lwr","76.6137750374879"
"New Mexico","Female","15-24 years","lwr","66.6690451791282"
"New Mexico","Female","25-34 years","lwr","56.9995819835369"
"New Mexico","Female","35-44 years","lwr","47.8561138858732"
"New Mexico","Female","45-54 years","lwr","38.8448519675932"
"New Mexico","Female","55-64 years","lwr","30.4224277028073"
"New Mexico","Female","65-74 years","lwr","22.2136764441303"
"New Mexico","Female","75-84 years","lwr","14.5490220067912"
"New Mexico","Female","85+ years","lwr","8.70208807511053"
"New Mexico","Female","< 1 year","upr","82.3316261068345"
"New Mexico","Female","1-4 years","upr","81.5659764026187"
"New Mexico","Female","5-14 years","upr","77.610369643516"
"New Mexico","Female","15-24 years","upr","67.6597854864247"
"New Mexico","Female","25-34 years","upr","57.9822160361817"
"New Mexico","Female","35-44 years","upr","48.7737728069613"
"New Mexico","Female","45-54 years","upr","39.7259413825865"
"New Mexico","Female","55-64 years","upr","31.1728296099408"
"New Mexico","Female","65-74 years","upr","22.8585795999785"
"New Mexico","Female","75-84 years","upr","15.150878088554"
"New Mexico","Female","85+ years","upr","9.2241922619035"
"New Mexico","Male","< 1 year","fit","75.7942200391105"
"New Mexico","Male","1-4 years","fit","75.0582190707175"
"New Mexico","Male","5-14 years","fit","71.1313549830223"
"New Mexico","Male","15-24 years","fit","61.2373404529674"
"New Mexico","Male","25-34 years","fit","51.9772556460483"
"New Mexico","Male","35-44 years","fit","43.4471631774569"
"New Mexico","Male","45-54 years","fit","35.1064869583655"
"New Mexico","Male","55-64 years","fit","27.3766967844707"
"New Mexico","Male","65-74 years","fit","20.2419614126215"
"New Mexico","Male","75-84 years","fit","13.3398346082921"
"New Mexico","Male","85+ years","fit","8.28077617368528"
"New Mexico","Male","< 1 year","lwr","75.1692275559527"
"New Mexico","Male","1-4 years","lwr","74.4546669508504"
"New Mexico","Male","5-14 years","lwr","70.5351285478241"
"New Mexico","Male","15-24 years","lwr","60.647198576409"
"New Mexico","Male","25-34 years","lwr","51.4043881328066"
"New Mexico","Male","35-44 years","lwr","42.9411935064719"
"New Mexico","Male","45-54 years","lwr","34.6353848211305"
"New Mexico","Male","55-64 years","lwr","26.9946964061187"
"New Mexico","Male","65-74 years","lwr","19.9635416094829"
"New Mexico","Male","75-84 years","lwr","13.1030228519082"
"New Mexico","Male","85+ years","lwr","8.0701904828691"
"New Mexico","Male","< 1 year","upr","76.3864443946028"
"New Mexico","Male","1-4 years","upr","75.6321756339734"
"New Mexico","Male","5-14 years","upr","71.6992733132085"
"New Mexico","Male","15-24 years","upr","61.7998508045649"
"New Mexico","Male","25-34 years","upr","52.5232456869792"
"New Mexico","Male","35-44 years","upr","43.9324567509808"
"New Mexico","Male","45-54 years","upr","35.5583086278949"
"New Mexico","Male","55-64 years","upr","27.7469753370755"
"New Mexico","Male","65-74 years","upr","20.5173449426826"
"New Mexico","Male","75-84 years","upr","13.5755378160978"
"New Mexico","Male","85+ years","upr","8.49136186450146"
"New Mexico","Total","< 1 year","fit","78.7529623398214"
"New Mexico","Total","1-4 years","fit","78.0106624348306"
"New Mexico","Total","5-14 years","fit","74.0722091612594"
"New Mexico","Total","15-24 years","fit","64.1531053983177"
"New Mexico","Total","25-34 years","fit","54.7041741026368"
"New Mexico","Total","35-44 years","fit","45.8849850412858"
"New Mexico","Total","45-54 years","fit","37.2273044534467"
"New Mexico","Total","55-64 years","fit","29.1393683946019"
"New Mexico","Total","65-74 years","fit","21.4483267026529"
"New Mexico","Total","75-84 years","fit","14.1583714830626"
"New Mexico","Total","85+ years","fit","8.68239144772669"
"New Mexico","Total","< 1 year","lwr","78.1798181727211"
"New Mexico","Total","1-4 years","lwr","77.456729784311"
"New Mexico","Total","5-14 years","lwr","73.5242832524049"
"New Mexico","Total","15-24 years","lwr","63.6099141206986"
"New Mexico","Total","25-34 years","lwr","54.1705130375446"
"New Mexico","Total","35-44 years","lwr","45.4027519708115"
"New Mexico","Total","45-54 years","lwr","36.7719824345264"
"New Mexico","Total","55-64 years","lwr","28.7653059730706"
"New Mexico","Total","65-74 years","lwr","21.1517292699889"
"New Mexico","Total","75-84 years","lwr","13.8928508954302"
"New Mexico","Total","85+ years","lwr","8.45207845996623"
"New Mexico","Total","< 1 year","upr","79.2993706763578"
"New Mexico","Total","1-4 years","upr","78.5404977691661"
"New Mexico","Total","5-14 years","upr","74.5970677965832"
"New Mexico","Total","15-24 years","upr","64.6737633900241"
"New Mexico","Total","25-34 years","upr","55.2155808160577"
"New Mexico","Total","35-44 years","upr","46.3495475698175"
"New Mexico","Total","45-54 years","upr","37.6660229914924"
"New Mexico","Total","55-64 years","upr","29.5042649755803"
"New Mexico","Total","65-74 years","upr","21.7419377105642"
"New Mexico","Total","75-84 years","upr","14.4221932401115"
"New Mexico","Total","85+ years","upr","8.91270443548716"
"New York","Female","< 1 year","fit","83.8367276667718"
"New York","Female","1-4 years","fit","83.1187287740761"
"New York","Female","5-14 years","fit","79.151257302494"
"New York","Female","15-24 years","fit","69.2162068932395"
"New York","Female","25-34 years","fit","59.4275106284379"
"New York","Female","35-44 years","fit","49.7557734773865"
"New York","Female","45-54 years","fit","40.30722898865"
"New York","Female","55-64 years","fit","31.1992291195225"
"New York","Female","65-74 years","fit","22.739422577532"
"New York","Female","75-84 years","fit","14.9368272385175"
"New York","Female","85+ years","fit","8.90301067496389"
"New York","Female","< 1 year","lwr","83.338459246283"
"New York","Female","1-4 years","lwr","82.6353939529132"
"New York","Female","5-14 years","lwr","78.6707711523477"
"New York","Female","15-24 years","lwr","68.7378910632904"
"New York","Female","25-34 years","lwr","58.9541937175222"
"New York","Female","35-44 years","lwr","49.2981497085189"
"New York","Female","45-54 years","lwr","39.8697872600167"
"New York","Female","55-64 years","lwr","30.766506055577"
"New York","Female","65-74 years","lwr","22.3061184833775"
"New York","Female","75-84 years","lwr","14.5479293551999"
"New York","Female","85+ years","lwr","8.6648154551651"
"New York","Female","< 1 year","upr","84.3139261633969"
"New York","Female","1-4 years","upr","83.582509236119"
"New York","Female","5-14 years","upr","79.6126330505824"
"New York","Female","15-24 years","upr","69.6755575474293"
"New York","Female","25-34 years","upr","59.8820966482434"
"New York","Female","35-44 years","upr","50.1961650786285"
"New York","Female","45-54 years","upr","40.7289798722503"
"New York","Female","55-64 years","upr","31.6160352233888"
"New York","Female","65-74 years","upr","23.1558732086268"
"New York","Female","75-84 years","upr","15.3106053877183"
"New York","Female","85+ years","upr","9.14120589476269"
"New York","Male","< 1 year","fit","78.4494093510689"
"New York","Male","1-4 years","fit","77.76055109664"
"New York","Male","5-14 years","fit","73.8030643754404"
"New York","Male","15-24 years","fit","63.8777664710343"
"New York","Male","25-34 years","fit","54.3843081924989"
"New York","Male","35-44 years","fit","45.1404116535675"
"New York","Male","45-54 years","fit","36.1899418657331"
"New York","Male","55-64 years","fit","27.6778029849637"
"New York","Male","65-74 years","fit","19.9867195362247"
"New York","Male","75-84 years","fit","12.9676922506672"
"New York","Male","85+ years","fit","7.96346850370516"
"New York","Male","< 1 year","lwr","77.9578017138113"
"New York","Male","1-4 years","lwr","77.2851931988237"
"New York","Male","5-14 years","lwr","73.331409231031"
"New York","Male","15-24 years","lwr","63.4086917006999"
"New York","Male","25-34 years","lwr","53.9282096344286"
"New York","Male","35-44 years","lwr","44.7201580640471"
"New York","Male","45-54 years","lwr","35.8108397844307"
"New York","Male","55-64 years","lwr","27.3039511846446"
"New York","Male","65-74 years","lwr","19.6086917884738"
"New York","Male","75-84 years","lwr","12.6488864139083"
"New York","Male","85+ years","lwr","7.77860657497765"
"New York","Male","< 1 year","upr","78.9200040212573"
"New York","Male","1-4 years","upr","78.2165291732556"
"New York","Male","5-14 years","upr","74.2559154337471"
"New York","Male","15-24 years","upr","64.328216087289"
"New York","Male","25-34 years","upr","54.8224493339605"
