"State","Gender","Age.Cohort","Fit.Bound","LE"
"New York","Male","15-24 years","upr","61.274738739655"
"New York","Male","25-34 years","upr","51.7618901651021"
"New York","Male","35-44 years","upr","42.4933885592441"
"New York","Male","45-54 years","upr","33.6006282154902"
"New York","Male","55-64 years","upr","25.3221180067092"
"New York","Male","65-74 years","upr","17.9855292961691"
"New York","Male","75-84 years","upr","11.3494414729692"
"New York","Male","85+ years","upr","6.68533621172144"
"New York","Total","< 1 year","fit","78.4743035838768"
"New York","Total","1-4 years","fit","77.7655932845535"
"New York","Total","5-14 years","fit","73.8031343109259"
"New York","Total","15-24 years","fit","63.8735190040696"
"New York","Total","25-34 years","fit","54.23763372005"
"New York","Total","35-44 years","fit","44.8068814809615"
"New York","Total","45-54 years","fit","35.6935995578504"
"New York","Total","55-64 years","fit","27.0749263175238"
"New York","Total","65-74 years","fit","19.3007760396771"
"New York","Total","75-84 years","fit","12.2635147782812"
"New York","Total","85+ years","fit","7.1103235050147"
"New York","Total","< 1 year","lwr","77.9772046139786"
"New York","Total","1-4 years","lwr","77.2836955644089"
"New York","Total","5-14 years","lwr","73.3245052227159"
"New York","Total","15-24 years","lwr","63.3972622983231"
"New York","Total","25-34 years","lwr","53.770202415211"
"New York","Total","35-44 years","lwr","44.3663098309244"
"New York","Total","45-54 years","lwr","35.2862323605679"
"New York","Total","55-64 years","lwr","26.672336510695"
"New York","Total","65-74 years","lwr","18.8914019189887"
"New York","Total","75-84 years","lwr","11.909808634258"
"New York","Total","85+ years","lwr","6.91198250509011"
"New York","Total","< 1 year","upr","78.9499877447383"
"New York","Total","1-4 years","upr","78.2276033029602"
"New York","Total","5-14 years","upr","74.2623841717075"
"New York","Total","15-24 years","upr","64.3305575365916"
"New York","Total","25-34 years","upr","54.6862718505624"
"New York","Total","35-44 years","upr","45.2312120783965"
"New York","Total","45-54 years","upr","36.0873472554736"
"New York","Total","55-64 years","upr","27.4634509682179"
"New York","Total","65-74 years","upr","19.6944943261366"
"New York","Total","75-84 years","upr","12.6034474981761"
"New York","Total","85+ years","upr","7.30864942312043"
"North Carolina","Female","< 1 year","fit","84.3517028515826"
"North Carolina","Female","1-4 years","fit","83.7403312794683"
"North Carolina","Female","5-14 years","fit","79.7790092351736"
"North Carolina","Female","15-24 years","fit","69.8557940024161"
"North Carolina","Female","25-34 years","fit","60.1156818153528"
"North Carolina","Female","35-44 years","fit","50.5538270182652"
"North Carolina","Female","45-54 years","fit","41.177116110704"
"North Carolina","Female","55-64 years","fit","32.150054746168"
"North Carolina","Female","65-74 years","fit","23.7474183776405"
"North Carolina","Female","75-84 years","fit","15.9107901595491"
"North Carolina","Female","85+ years","fit","10.0043333591271"
"North Carolina","Female","< 1 year","lwr","83.860785864869"
"North Carolina","Female","1-4 years","lwr","83.2805907957774"
"North Carolina","Female","5-14 years","lwr","79.3213502443064"
"North Carolina","Female","15-24 years","lwr","69.3995628810686"
"North Carolina","Female","25-34 years","lwr","59.6632295370645"
"North Carolina","Female","35-44 years","lwr","50.108610673572"
"North Carolina","Female","45-54 years","lwr","40.7411609193618"
"North Carolina","Female","55-64 years","lwr","31.724632620364"
"North Carolina","Female","65-74 years","lwr","23.3379180546012"
"North Carolina","Female","75-84 years","lwr","15.5401042103552"
"North Carolina","Female","85+ years","lwr","9.6195929737677"
"North Carolina","Female","< 1 year","upr","84.8336958310976"
"North Carolina","Female","1-4 years","upr","84.1957174059705"
"North Carolina","Female","5-14 years","upr","80.2325341938902"
"North Carolina","Female","15-24 years","upr","70.3079557626081"
"North Carolina","Female","25-34 years","upr","60.5642171847092"
"North Carolina","Female","35-44 years","upr","50.9954650849464"
"North Carolina","Female","45-54 years","upr","41.6099033320371"
"North Carolina","Female","55-64 years","upr","32.572691945885"
"North Carolina","Female","65-74 years","upr","24.1547631845957"
"North Carolina","Female","75-84 years","upr","16.2820031147513"
"North Carolina","Female","85+ years","upr","10.3890737444866"
"North Carolina","Male","< 1 year","fit","79.1395244860691"
"North Carolina","Male","1-4 years","fit","78.5669520790932"
"North Carolina","Male","5-14 years","fit","74.6308963802231"
"North Carolina","Male","15-24 years","fit","64.7222813929718"
"North Carolina","Male","25-34 years","fit","55.3385231765314"
"North Carolina","Male","35-44 years","fit","46.2430360024228"
"North Carolina","Male","45-54 years","fit","37.3153235491481"
"North Carolina","Male","55-64 years","fit","28.7784547692645"
"North Carolina","Male","65-74 years","fit","21.1902929551603"
"North Carolina","Male","75-84 years","fit","14.2521135762503"
"North Carolina","Male","85+ years","fit","9.20972929509515"
"North Carolina","Male","< 1 year","lwr","78.6336325387384"
"North Carolina","Male","1-4 years","lwr","78.0989118061216"
"North Carolina","Male","5-14 years","lwr","74.1662097787602"
"North Carolina","Male","15-24 years","lwr","64.2590845763957"
"North Carolina","Male","25-34 years","lwr","54.8847485988999"
"North Carolina","Male","35-44 years","lwr","45.8078960207131"
"North Carolina","Male","45-54 years","lwr","36.9002169049655"
"North Carolina","Male","55-64 years","lwr","28.3762173718428"
"North Carolina","Male","65-74 years","lwr","20.8139043857545"
"North Carolina","Male","75-84 years","lwr","13.9449004483641"
"North Carolina","Male","85+ years","lwr","8.90364513535245"
"North Carolina","Male","< 1 year","upr","79.6303324776194"
"North Carolina","Male","1-4 years","upr","79.0259152118137"
"North Carolina","Male","5-14 years","upr","75.0868521949537"
"North Carolina","Male","15-24 years","upr","65.1768032969683"
"North Carolina","Male","25-34 years","upr","55.7839953912397"
"North Carolina","Male","35-44 years","upr","46.6709176829989"
"North Carolina","Male","45-54 years","upr","37.724329658592"
"North Carolina","Male","55-64 years","upr","29.1748601247506"
"North Carolina","Male","65-74 years","upr","21.5616523504567"
"North Carolina","Male","75-84 years","upr","14.5593127763531"
"North Carolina","Male","85+ years","upr","9.51594746716698"
"North Carolina","Total","< 1 year","fit","81.8060488795875"
"North Carolina","Total","1-4 years","fit","81.2160772335658"
"North Carolina","Total","5-14 years","fit","77.2682417974775"
"North Carolina","Total","15-24 years","fit","67.352946564494"
"North Carolina","Total","25-34 years","fit","57.8049455617338"
"North Carolina","Total","35-44 years","fit","48.4898062733359"
"North Carolina","Total","45-54 years","fit","39.3436415863447"
"North Carolina","Total","55-64 years","fit","30.5741038555767"
"North Carolina","Total","65-74 years","fit","22.5890855690809"
"North Carolina","Total","75-84 years","fit","15.2008315301093"
"North Carolina","Total","85+ years","fit","9.71156015498553"
"North Carolina","Total","< 1 year","lwr","81.3098460506853"
"North Carolina","Total","1-4 years","lwr","80.7544076175218"
"North Carolina","Total","5-14 years","lwr","76.8093418456159"
"North Carolina","Total","15-24 years","lwr","66.8955233082225"
"North Carolina","Total","25-34 years","lwr","57.3530439578821"
"North Carolina","Total","35-44 years","lwr","48.0492869972972"
"North Carolina","Total","45-54 years","lwr","38.9172545000214"
"North Carolina","Total","55-64 years","lwr","30.1597287079602"
"North Carolina","Total","65-74 years","lwr","22.1948046452246"
"North Carolina","Total","75-84 years","lwr","14.858968189576"
"North Carolina","Total","85+ years","lwr","9.36142037373093"
"North Carolina","Total","< 1 year","upr","82.2906899182361"
"North Carolina","Total","1-4 years","upr","81.6714394006097"
"North Carolina","Total","5-14 years","upr","77.7211238805687"
"North Carolina","Total","15-24 years","upr","67.8044132158486"
"North Carolina","Total","25-34 years","upr","58.2510785037493"
"North Carolina","Total","35-44 years","upr","48.9251200964402"
"North Carolina","Total","45-54 years","upr","39.7655753851034"
"North Carolina","Total","55-64 years","upr","30.9843861879079"
"North Carolina","Total","65-74 years","upr","22.9799747391918"
"North Carolina","Total","75-84 years","upr","15.5430096136454"
"North Carolina","Total","85+ years","upr","10.0617489822944"
"North Dakota","Female","< 1 year","fit","80.3421991435845"
"North Dakota","Female","1-4 years","fit","79.6035490627366"
"North Dakota","Female","5-14 years","fit","75.6576071605499"
"North Dakota","Female","15-24 years","fit","65.7366302900729"
"North Dakota","Female","25-34 years","fit","56.0366808193406"
"North Dakota","Female","35-44 years","fit","46.4329274475141"
"North Dakota","Female","45-54 years","fit","37.0285110364234"
"North Dakota","Female","55-64 years","fit","28.2817791340653"
"North Dakota","Female","65-74 years","fit","20.0626642236683"
"North Dakota","Female","75-84 years","fit","12.531104452091"
"North Dakota","Female","85+ years","fit","7.39237536656891"
"North Dakota","Female","< 1 year","lwr","79.8307977141708"
"North Dakota","Female","1-4 years","lwr","79.1203856763839"
"North Dakota","Female","5-14 years","lwr","75.1774935609736"
"North Dakota","Female","15-24 years","lwr","65.2607585087401"
"North Dakota","Female","25-34 years","lwr","55.577711695098"
"North Dakota","Female","35-44 years","lwr","46.004789200449"
"North Dakota","Female","45-54 years","lwr","36.631996084976"
"North Dakota","Female","55-64 years","lwr","27.9550323905793"
"North Dakota","Female","65-74 years","lwr","19.8002105725055"
"North Dakota","Female","75-84 years","lwr","12.2664637086176"
"North Dakota","Female","85+ years","lwr","7.20938416422287"
"North Dakota","Female","< 1 year","upr","80.8205593248122"
"North Dakota","Female","1-4 years","upr","80.0588605367154"
"North Dakota","Female","5-14 years","upr","76.1101961949793"
"North Dakota","Female","15-24 years","upr","66.1854101888632"
"North Dakota","Female","25-34 years","upr","56.4703678215753"
"North Dakota","Female","35-44 years","upr","46.8402459952512"
"North Dakota","Female","45-54 years","upr","37.4075720139141"
"North Dakota","Female","55-64 years","upr","28.5994571259994"
"North Dakota","Female","65-74 years","upr","20.321285691083"
"North Dakota","Female","75-84 years","upr","12.7912369789455"
"North Dakota","Female","85+ years","upr","7.57595307917889"
"North Dakota","Male","< 1 year","fit","74.3740174117056"
"North Dakota","Male","1-4 years","fit","73.7338155931795"
"North Dakota","Male","5-14 years","fit","69.8173801411845"
"North Dakota","Male","15-24 years","fit","59.9674835691082"
"North Dakota","Male","25-34 years","fit","50.6007530137324"
"North Dakota","Male","35-44 years","fit","41.5334455529378"
"North Dakota","Male","45-54 years","fit","32.723251623969"
"North Dakota","Male","55-64 years","fit","24.5185723644943"
"North Dakota","Male","65-74 years","fit","16.9204934854155"
"North Dakota","Male","75-84 years","fit","10.1329788761918"
"North Dakota","Male","85+ years","fit","5.84409991386736"
"North Dakota","Male","< 1 year","lwr","73.6058769578477"
"North Dakota","Male","1-4 years","lwr","72.9963714506205"
"North Dakota","Male","5-14 years","lwr","69.0840256533761"
"North Dakota","Male","15-24 years","lwr","59.2420556981255"
"North Dakota","Male","25-34 years","lwr","49.9141925373656"
"North Dakota","Male","35-44 years","lwr","40.9288792900363"
"North Dakota","Male","45-54 years","lwr","32.1853952444102"
"North Dakota","Male","55-64 years","lwr","24.0624640121213"
"North Dakota","Male","65-74 years","lwr","16.5524122679248"
"North Dakota","Male","75-84 years","lwr","9.77217970310091"
"North Dakota","Male","85+ years","lwr","5.58742463393626"
"North Dakota","Male","< 1 year","upr","75.0869104940182"
"North Dakota","Male","1-4 years","upr","74.4209006486588"
"North Dakota","Male","5-14 years","upr","70.5007665525524"
"North Dakota","Male","15-24 years","upr","60.6437468146372"
"North Dakota","Male","25-34 years","upr","51.2428303237645"
"North Dakota","Male","35-44 years","upr","42.1068763156293"
"North Dakota","Male","45-54 years","upr","33.2375883824036"
"North Dakota","Male","55-64 years","upr","24.9599235776698"
"North Dakota","Male","65-74 years","upr","17.2819774749933"
"North Dakota","Male","75-84 years","upr","10.4858975740553"
"North Dakota","Male","85+ years","upr","6.10077519379845"
"North Dakota","Total","< 1 year","fit","77.1844478974488"
"North Dakota","Total","1-4 years","fit","76.4980587919855"
"North Dakota","Total","5-14 years","fit","72.5677960073397"
"North Dakota","Total","15-24 years","fit","62.6847329107842"
"North Dakota","Total","25-34 years","fit","53.1675495690612"
"North Dakota","Total","35-44 years","fit","43.874800112953"
"North Dakota","Total","45-54 years","fit","34.808603522563"
"North Dakota","Total","55-64 years","fit","26.3719835664751"
"North Dakota","Total","65-74 years","fit","18.4995165792753"
"North Dakota","Total","75-84 years","fit","11.4138323161116"
"North Dakota","Total","85+ years","fit","6.76552686671319"
"North Dakota","Total","< 1 year","lwr","76.5574178537982"
"North Dakota","Total","1-4 years","lwr","75.8997852619132"
"North Dakota","Total","5-14 years","lwr","71.9731799494853"
"North Dakota","Total","15-24 years","lwr","62.0963750506133"
"North Dakota","Total","25-34 years","lwr","52.6077655964664"
"North Dakota","Total","35-44 years","lwr","43.3741759807674"
"North Dakota","Total","45-54 years","lwr","34.3592460952122"
"North Dakota","Total","55-64 years","lwr","25.9987913815347"
"North Dakota","Total","65-74 years","lwr","18.2053946985845"
"North Dakota","Total","75-84 years","lwr","11.1249202300728"
"North Dakota","Total","85+ years","lwr","6.5652477320307"
"North Dakota","Total","< 1 year","upr","77.767823976448"
"North Dakota","Total","1-4 years","upr","77.0573352649152"
"North Dakota","Total","5-14 years","upr","73.1237806608495"
"North Dakota","Total","15-24 years","upr","63.2350971836401"
"North Dakota","Total","25-34 years","upr","53.6925860723381"
"North Dakota","Total","35-44 years","upr","44.3497838183908"
"North Dakota","Total","45-54 years","upr","35.237932028233"
"North Dakota","Total","55-64 years","upr","26.7333632367802"
"North Dakota","Total","65-74 years","upr","18.7886192938459"
"North Dakota","Total","75-84 years","upr","11.6969338989361"
"North Dakota","Total","85+ years","upr","6.96545708304257"
"Ohio","Female","< 1 year","fit","79.1227698263639"
"Ohio","Female","1-4 years","fit","78.5922122915377"
"Ohio","Female","5-14 years","fit","74.6513693349903"
"Ohio","Female","15-24 years","fit","64.7333230236312"
"Ohio","Female","25-34 years","fit","55.0451116091772"
